InvoiceId,InvoiceDate,InvoiceAmount,InvoiceType,CustomerId
1374,6/15/2012,60.55,InPerson,841
1375,6/15/2012,2.95,InPerson,842
1376,6/15/2012,249.75,InPerson,843
1377,6/15/2012,104.3,InPerson,844
1378,6/15/2012,89.85,InPerson,314
1379,6/15/2012,22.5,InPerson,560
1380,6/15/2012,409.45,InPerson,728
1381,6/15/2012,284.35,InPerson,355
1382,6/15/2012,144.5,InPerson,507
1383,6/15/2012,519.05,InPerson,326
1384,6/15/2012,285.35,InPerson,357
1385,6/15/2012,39.9,InPerson,728
1386,6/15/2012,59.9,InPerson,688
1387,6/15/2012,124.75,InPerson,362
1388,6/15/2012,89.85,InPerson,538
1389,6/15/2012,474.45,InPerson,763
1390,6/16/2012,139.45,InPerson,845
1391,6/16/2012,263.4,InPerson,846
1392,6/16/2012,241.95,InPerson,847
1393,6/16/2012,641.9,InPerson,848
1394,6/16/2012,37.63,InPerson,849
1395,6/16/2012,560.05,InPerson,850
1396,6/16/2012,103.6,InPerson,851
1397,6/16/2012,179.55,InPerson,852
1398,6/16/2012,453.85,InPerson,853
1399,6/16/2012,101.65,InPerson,211
1400,6/16/2012,244.45,InPerson,97
1401,6/16/2012,44.75,InPerson,484
1402,6/18/2012,333.9,InPerson,854
1403,6/18/2012,264.45,InPerson,855
1404,6/18/2012,449.1,InPerson,856
1405,6/18/2012,263.2,InPerson,857
1406,6/18/2012,131.7,InPerson,858
1407,6/18/2012,399.6,InPerson,859
1408,6/18/2012,17.7,InPerson,860
1409,6/18/2012,209.65,InPerson,861
1410,6/18/2012,174.45,InPerson,862
1411,6/18/2012,199.5,InPerson,863
1412,6/18/2012,114.7,InPerson,187
1413,6/19/2012,219.55,InPerson,864
1414,6/19/2012,121.3,InPerson,865
1415,6/19/2012,80.65,InPerson,866
1416,6/19/2012,245.1,InPerson,867
1417,6/19/2012,179.55,InPerson,868
1418,6/19/2012,90.65,InPerson,728
1419,6/19/2012,99.72,InPerson,221
1420,6/19/2012,485.15,Online,124
1421,6/19/2012,119.7,Online,579
1422,6/19/2012,349.95,InPerson,246
1423,6/19/2012,54.85,InPerson,581
1424,6/19/2012,349.75,Online,53
1425,6/19/2012,149.85,InPerson,230
1426,6/19/2012,124.75,InPerson,91
1427,6/20/2012,213.35,InPerson,869
1428,6/20/2012,61.85,InPerson,870
1429,6/20/2012,309.45,InPerson,871
1430,6/20/2012,103.6,InPerson,872
1431,6/20/2012,181.3,InPerson,873
1432,6/20/2012,39.9,InPerson,874
1433,6/20/2012,344.9,InPerson,875
1434,6/20/2012,80.65,InPerson,876
1435,6/20/2012,389,InPerson,877
1436,6/20/2012,338.55,Online,688
1437,6/20/2012,38.85,Online,417
1438,6/20/2012,149.5,Online,69
1439,6/20/2012,176.3,Online,720
1440,6/20/2012,493.15,InPerson,59
1441,6/20/2012,139.65,InPerson,683
1442,6/20/2012,317.15,Online,843
1443,6/20/2012,179.7,Online,641
1444,6/20/2012,172.3,InPerson,36
1445,6/20/2012,39.9,InPerson,417
1446,6/20/2012,162.55,InPerson,338
1447,6/21/2012,79.8,InPerson,878
1448,6/21/2012,29.95,InPerson,879
1449,6/21/2012,418.95,InPerson,880
1450,6/21/2012,390.15,InPerson,881
1451,6/21/2012,49.9,InPerson,882
1452,6/21/2012,276.25,InPerson,883
1453,6/21/2012,159.1,InPerson,884
1454,6/21/2012,111.8,InPerson,885
1455,6/21/2012,137.5,InPerson,886
1456,6/21/2012,38.85,InPerson,887
1457,6/21/2012,125.9,InPerson,888
1458,6/21/2012,235.45,InPerson,889
1459,6/21/2012,222.4,InPerson,890
1460,6/21/2012,149.7,InPerson,891
1461,6/21/2012,291.3,InPerson,892
1462,6/21/2012,312.35,InPerson,893
1463,6/21/2012,361,InPerson,894
1464,6/21/2012,317,InPerson,895
1465,6/21/2012,186.35,InPerson,580
1466,6/21/2012,79.9,Online,117
1467,6/21/2012,333.75,InPerson,175
1468,6/21/2012,424.35,Online,815
1469,6/22/2012,215.5,InPerson,896
1470,6/22/2012,269.25,InPerson,897
1471,6/22/2012,64.75,InPerson,898
1472,6/22/2012,669.1,InPerson,899
1473,6/22/2012,99.75,InPerson,900
1474,6/22/2012,294.1,InPerson,901
1475,6/22/2012,79.8,InPerson,902
1476,6/22/2012,560,InPerson,69
1477,6/22/2012,44.85,Online,591
1478,6/22/2012,49.9,Online,215
1479,6/22/2012,155.65,Online,91
1480,6/22/2012,264.3,InPerson,793
1481,6/22/2012,251.55,InPerson,591
1482,6/22/2012,99.75,InPerson,428
1483,6/22/2012,77.7,Online,593
1484,6/23/2012,111.3,InPerson,903
1485,6/23/2012,109.75,InPerson,904
1486,6/23/2012,149.75,InPerson,905
1487,6/23/2012,116.55,InPerson,906
1488,6/23/2012,119.4,InPerson,907
1489,6/23/2012,619.05,Online,879
1490,6/23/2012,205.45,InPerson,683
1491,6/23/2012,126.55,Online,851
1492,6/23/2012,243.6,Online,357
1493,6/23/2012,130.35,Online,440
1494,6/23/2012,90.65,Online,146
1495,6/23/2012,67.85,Online,660
1496,6/23/2012,215.3,InPerson,728
1497,6/23/2012,407.15,InPerson,742
1498,6/24/2012,339.3,InPerson,908
1499,6/24/2012,303.4,InPerson,221
1500,6/25/2012,99.75,InPerson,909
1501,6/25/2012,54.75,InPerson,910
1502,6/25/2012,256.2,InPerson,911
1503,6/25/2012,399.45,InPerson,912
1504,6/25/2012,54.29,InPerson,393
1505,6/25/2012,234.5,Online,381
1506,6/25/2012,45.85,InPerson,806
1507,6/25/2012,235.45,Online,817
1508,6/25/2012,39.9,InPerson,117
1509,6/25/2012,299.65,InPerson,623
1510,6/26/2012,56.55,InPerson,913
1511,6/26/2012,242.2,InPerson,914
1512,6/26/2012,39.9,Online,171
1513,6/26/2012,29.5,InPerson,664
1514,6/26/2012,349.65,InPerson,865
1515,6/26/2012,139.65,Online,559
1516,6/26/2012,209.65,Online,574
1517,6/26/2012,326.4,Online,560
1518,6/26/2012,109.75,Online,667
1519,6/26/2012,340.4,InPerson,742
1520,6/26/2012,159.6,InPerson,883
1521,6/26/2012,132.45,InPerson,656
1522,6/26/2012,324.5,InPerson,406
1523,6/27/2012,141.5,InPerson,915
1524,6/27/2012,68.35,InPerson,916
1525,6/27/2012,59.85,InPerson,917
1526,6/27/2012,116.55,InPerson,918
1527,6/27/2012,103.6,InPerson,919
1528,6/27/2012,399,InPerson,920
1529,6/27/2012,429.55,InPerson,921
1530,6/27/2012,79.8,Online,177
1531,6/27/2012,142.21,InPerson,406
1532,6/27/2012,282.45,Online,667
1533,6/27/2012,155.35,InPerson,865
1534,6/27/2012,269.4,InPerson,85
1535,6/27/2012,177.75,InPerson,314
1536,6/27/2012,99.8,Online,66
1537,6/27/2012,239.4,InPerson,788
1538,6/27/2012,178.5,InPerson,709
1539,6/27/2012,289.4,InPerson,616
1540,6/28/2012,583.1,InPerson,922
1541,6/28/2012,159.6,InPerson,923
1542,6/28/2012,352.1,InPerson,924
1543,6/28/2012,139.65,InPerson,925
1544,6/28/2012,30.65,InPerson,926
1545,6/28/2012,125.7,InPerson,927
1546,6/28/2012,316.05,InPerson,928
1547,6/28/2012,735.35,InPerson,929
1548,6/28/2012,26.55,Online,647
1549,6/28/2012,270.2,Online,268
1550,6/28/2012,38.85,InPerson,559
1551,6/28/2012,489.35,InPerson,641
1552,6/28/2012,238.2,MailOrder,924
1553,6/28/2012,245.5,InPerson,53
1554,6/28/2012,169.4,InPerson,484
1555,6/29/2012,38.85,InPerson,930
1556,6/29/2012,227.45,InPerson,931
1557,6/29/2012,152.2,InPerson,932
1558,6/29/2012,139.65,InPerson,933
1559,6/29/2012,218.45,InPerson,934
1560,6/29/2012,114.7,InPerson,935
1561,6/29/2012,212,InPerson,936
1562,6/29/2012,107.74,InPerson,937
1563,6/29/2012,374.05,Online,8
1564,6/30/2012,209.4,InPerson,938
1565,6/30/2012,279.4,InPerson,939
1566,6/30/2012,282.45,InPerson,940
1567,6/30/2012,430.3,InPerson,941
1568,6/30/2012,77.7,InPerson,942
1569,6/30/2012,215.5,InPerson,943
1570,6/30/2012,189.65,InPerson,944
1571,6/30/2012,164.55,InPerson,945
1572,6/30/2012,119.8,InPerson,946
1573,6/30/2012,251.55,InPerson,836
1574,6/30/2012,79.8,InPerson,784
1575,6/30/2012,583,Online,69
1576,6/30/2012,295.35,InPerson,580
1577,6/30/2012,336.05,InPerson,879
1578,6/30/2012,202.45,Online,53
1579,6/30/2012,293.5,Online,879
1580,6/30/2012,300.25,InPerson,849
1581,6/30/2012,134.7,InPerson,36
1582,6/30/2012,323.5,InPerson,886
1583,6/30/2012,272.9,Online,33
1584,7/1/2012,77.7,InPerson,947
1585,7/1/2012,359.5,InPerson,948
1586,7/1/2012,166.35,InPerson,949
1587,7/1/2012,189.55,InPerson,950
1588,7/1/2012,429.45,InPerson,951
1589,7/1/2012,49.75,InPerson,952
1590,7/1/2012,86.45,InPerson,953
1591,7/1/2012,51.8,InPerson,954
1592,7/1/2012,419.05,InPerson,955
1593,7/1/2012,65.75,InPerson,956
1594,7/1/2012,359.75,InPerson,957
1595,7/1/2012,191.55,InPerson,958
1596,7/1/2012,236.15,InPerson,959
1597,7/1/2012,269.55,InPerson,960
1598,7/1/2012,219.35,InPerson,961
1599,7/1/2012,717.1,Online,272
1600,7/1/2012,201.3,Online,384
1601,7/1/2012,210.1,Online,59
1602,7/1/2012,175.7,InPerson,17
1603,7/2/2012,110.6,InPerson,962
1604,7/2/2012,290.2,InPerson,963
1605,7/2/2012,116.55,InPerson,964
1606,7/2/2012,14.95,InPerson,965
1607,7/2/2012,401.3,InPerson,966
1608,7/2/2012,22.5,InPerson,967
1609,7/2/2012,24.95,InPerson,968
1610,7/2/2012,324.55,InPerson,969
1611,7/2/2012,751,InPerson,970
1612,7/2/2012,399.6,InPerson,971
1613,7/2/2012,54.75,InPerson,972
1614,7/2/2012,155.55,InPerson,973
1615,7/2/2012,219.5,InPerson,866
1616,7/2/2012,19.95,InPerson,815
1617,7/2/2012,119.7,InPerson,560
1618,7/2/2012,337.7,Online,742
1619,7/2/2012,334.1,InPerson,707
1620,7/2/2012,171.5,InPerson,543
1621,7/2/2012,225.55,Online,367
1622,7/3/2012,239.4,InPerson,974
1623,7/3/2012,379.25,InPerson,975
1624,7/3/2012,269.55,InPerson,976
1625,7/3/2012,493,InPerson,977
1626,7/3/2012,391.2,InPerson,978
1627,7/3/2012,194.4,InPerson,979
1628,7/3/2012,516.15,InPerson,980
1629,7/3/2012,159.6,InPerson,981
1630,7/3/2012,83.85,InPerson,982
1631,7/3/2012,488.9,InPerson,983
1632,7/3/2012,436.05,InPerson,984
1633,7/3/2012,79.8,InPerson,146
1634,7/4/2012,312.45,InPerson,985
1635,7/4/2012,71.7,InPerson,560
1636,7/5/2012,872.9,InPerson,986
1637,7/5/2012,111.8,InPerson,987
1638,7/5/2012,49.95,InPerson,988
1639,7/5/2012,112.7,InPerson,989
1640,7/5/2012,394.1,InPerson,990
1641,7/5/2012,299.45,InPerson,991
1642,7/5/2012,97.69,InPerson,992
1643,7/5/2012,246.35,Online,174
1644,7/5/2012,179.4,InPerson,989
1645,7/5/2012,19.95,Online,728
1646,7/5/2012,409.35,Online,579
1647,7/5/2012,350.2,InPerson,712
1648,7/5/2012,437.9,InPerson,566
1649,7/5/2012,39.9,InPerson,667
1650,7/5/2012,174.5,Online,17
1651,7/5/2012,12.95,Online,621
1652,7/5/2012,90.65,InPerson,338
1653,7/5/2012,295,InPerson,742
1654,7/6/2012,251.55,InPerson,993
1655,7/6/2012,32.93,InPerson,994
1656,7/6/2012,104.65,InPerson,995
1657,7/6/2012,499,InPerson,996
1658,7/6/2012,58.85,InPerson,997
1659,7/6/2012,51.9,InPerson,998
1660,7/6/2012,219.55,InPerson,999
1661,7/6/2012,157.5,InPerson,1000
1662,7/6/2012,19.95,InPerson,1001
1663,7/6/2012,103.6,InPerson,1002
1664,7/6/2012,99.9,InPerson,1003
1665,7/6/2012,308,InPerson,1004
1666,7/6/2012,2.95,InPerson,1005
1667,7/6/2012,133.8,InPerson,1006
1668,7/6/2012,108.8,InPerson,1007
1669,7/6/2012,123.6,InPerson,1008
1670,7/6/2012,395.1,InPerson,1009
1671,7/6/2012,125.55,Online,326
1672,7/7/2012,132.65,InPerson,1010
1673,7/7/2012,834.8,InPerson,1011
1674,7/7/2012,347.3,InPerson,1012
1675,7/7/2012,90.65,InPerson,1013
1676,7/7/2012,199.6,InPerson,1014
1677,7/7/2012,223.6,InPerson,1015
1678,7/7/2012,248.25,InPerson,1016
1679,7/7/2012,529.3,InPerson,1017
1680,7/7/2012,404.05,InPerson,1018
1681,7/7/2012,313.1,InPerson,1019
1682,7/7/2012,70.65,InPerson,1020
1683,7/7/2012,124.6,InPerson,1021
1684,7/7/2012,99.75,InPerson,1022
1685,7/7/2012,8.85,InPerson,1023
1686,7/7/2012,524.5,InPerson,1024
1687,7/7/2012,51.8,InPerson,859
1688,7/7/2012,52.45,Online,581
1689,7/7/2012,149.75,Online,712
1690,7/7/2012,69.6,MailOrder,993
1691,7/7/2012,124.75,InPerson,811
1692,7/7/2012,159.6,InPerson,115
1693,7/7/2012,51.8,Online,476
1694,7/7/2012,74.75,InPerson,381
1695,7/7/2012,364.95,Online,360
1696,7/7/2012,415.15,Online,146
1697,7/8/2012,149.6,InPerson,1025
1698,7/8/2012,259.15,InPerson,1026
1699,7/8/2012,249.75,InPerson,1027
1700,7/8/2012,59.8,InPerson,1028
1701,7/8/2012,574.95,InPerson,1029
1702,7/8/2012,144.55,InPerson,1030
1703,7/8/2012,219.45,InPerson,1031
1704,7/8/2012,179.55,Online,547
1705,7/8/2012,419.3,InPerson,777
1706,7/8/2012,254.25,Online,36
1707,7/8/2012,124.65,Online,91
1708,7/8/2012,99.7,InPerson,286
1709,7/8/2012,374.2,Online,387
1710,7/9/2012,69.95,InPerson,1032
1711,7/9/2012,59.9,InPerson,1033
1712,7/9/2012,160.15,InPerson,1034
1713,7/9/2012,92.8,InPerson,1035
1714,7/9/2012,59.85,InPerson,1036
1715,7/9/2012,29.9,InPerson,1037
1716,7/9/2012,98.25,InPerson,1038
1717,7/9/2012,179.55,InPerson,1039
1718,7/9/2012,641.9,InPerson,1040
1719,7/9/2012,299.7,InPerson,1041
1720,7/9/2012,51.8,InPerson,1042
1721,7/9/2012,208.25,InPerson,1043
1722,7/9/2012,287.5,InPerson,1044
1723,7/9/2012,39.8,InPerson,1045
1724,7/9/2012,65.85,InPerson,1046
1725,7/9/2012,249.3,InPerson,1047
1726,7/9/2012,399.6,InPerson,1048
1727,7/9/2012,539.4,InPerson,728
1728,7/9/2012,180.5,Online,647
1729,7/9/2012,99.8,InPerson,174
1730,7/9/2012,399.5,Online,993
1731,7/9/2012,199.35,Online,97
1732,7/9/2012,149.85,Online,900
1733,7/9/2012,408.05,InPerson,885
1734,7/9/2012,12.95,Online,393
1735,7/9/2012,387.45,Online,221
1736,7/9/2012,140.55,Online,970
1737,7/9/2012,103.6,InPerson,38
1738,7/9/2012,318.05,Online,851
1739,7/10/2012,202.15,InPerson,1049
1740,7/10/2012,324.6,InPerson,1050
1741,7/10/2012,99.9,InPerson,1051
1742,7/10/2012,77.7,InPerson,1052
1743,7/10/2012,409.5,InPerson,1053
1744,7/10/2012,343.1,InPerson,1054
1745,7/10/2012,463.95,InPerson,1055
1746,7/10/2012,179.65,InPerson,1056
1747,7/10/2012,389.25,InPerson,471
1748,7/10/2012,74.75,MailOrder,580
1749,7/10/2012,47.9,InPerson,1031
1750,7/10/2012,219.55,Online,647
1751,7/10/2012,372.3,Online,268
1752,7/10/2012,62.8,InPerson,756
1753,7/10/2012,139.65,Online,971
1754,7/10/2012,184.5,InPerson,8
1755,7/10/2012,225.35,MailOrder,574
1756,7/10/2012,344.35,Online,426
1757,7/10/2012,181.3,InPerson,90
1758,7/11/2012,59.8,InPerson,1057
1759,7/11/2012,399.05,InPerson,1058
1760,7/11/2012,194.45,InPerson,1059
1761,7/11/2012,433.25,InPerson,1060
1762,7/11/2012,215.5,InPerson,1061
1763,7/11/2012,199.8,InPerson,1062
1764,7/11/2012,8,Online,971
1765,7/12/2012,12.95,InPerson,1063
1766,7/12/2012,46.01,InPerson,1064
1767,7/12/2012,369.15,InPerson,1065
1768,7/12/2012,319.4,InPerson,1066
1769,7/12/2012,100.65,InPerson,1067
1770,7/12/2012,212.4,InPerson,1068
1771,7/12/2012,83.7,InPerson,1069
1772,7/12/2012,70.65,Online,854
1773,7/12/2012,224.4,Online,406
1774,7/12/2012,243.2,Online,486
1775,7/12/2012,175.6,Online,991
1776,7/12/2012,207.18,Online,974
1777,7/13/2012,116.55,InPerson,1070
1778,7/13/2012,259.35,InPerson,1071
1779,7/13/2012,45.85,InPerson,1072
1780,7/13/2012,343.9,InPerson,1073
1781,7/13/2012,205.42,InPerson,559
1782,7/13/2012,38.85,Online,221
1783,7/13/2012,39.9,Online,428
1784,7/14/2012,38.85,InPerson,1074
1785,7/14/2012,229.25,InPerson,1075
1786,7/14/2012,265.45,InPerson,1076
1787,7/14/2012,29.9,InPerson,1077
1788,7/14/2012,107.8,InPerson,1078
1789,7/14/2012,260.95,InPerson,1079
1790,7/14/2012,469.45,InPerson,1080
1791,7/14/2012,51.8,InPerson,1081
1792,7/14/2012,154.6,InPerson,1082
1793,7/14/2012,416.2,InPerson,1083
1794,7/14/2012,39.9,InPerson,1084
1795,7/14/2012,59.85,InPerson,1085
1796,7/14/2012,254.4,InPerson,357
1797,7/14/2012,227.55,InPerson,670
1798,7/14/2012,64.75,Online,362
1799,7/14/2012,171.4,InPerson,1051
1800,7/14/2012,385,Online,859
1801,7/14/2012,8,InPerson,763
1802,7/14/2012,286.1,Online,883
1803,7/14/2012,279.4,Online,24
1804,7/14/2012,236.25,InPerson,767
1805,7/14/2012,329.25,Online,455
1806,7/14/2012,139.75,InPerson,854
1807,7/14/2012,392.9,Online,688
1808,7/14/2012,389.15,Online,68
1809,7/14/2012,254.25,InPerson,174
1810,7/15/2012,79.75,InPerson,1086
1811,7/15/2012,49.85,InPerson,1087
1812,7/15/2012,190.4,InPerson,1088
1813,7/15/2012,299.55,InPerson,1089
1814,7/15/2012,155.2,InPerson,1090
1815,7/15/2012,143.4,InPerson,1091
1816,7/15/2012,559.3,InPerson,1092
1817,7/15/2012,334.2,InPerson,1093
1818,7/15/2012,437.9,InPerson,1094
1819,7/15/2012,394.3,InPerson,1095
1820,7/15/2012,19.95,InPerson,1096
1821,7/15/2012,27.7,InPerson,720
1822,7/15/2012,171.45,InPerson,1093
1823,7/15/2012,89.85,Online,1071
1824,7/15/2012,377.1,Online,1031
1825,7/15/2012,99.75,InPerson,569
1826,7/15/2012,378.2,InPerson,900
1827,7/15/2012,275.3,Online,849
1828,7/16/2012,64.75,InPerson,1097
1829,7/16/2012,154.55,InPerson,1098
1830,7/16/2012,294.6,InPerson,1099
1831,7/16/2012,157.35,InPerson,1100
1832,7/16/2012,34.75,InPerson,1101
1833,7/16/2012,349.65,InPerson,1102
1834,7/16/2012,149.75,InPerson,1103
1835,7/16/2012,167.55,InPerson,1104
1836,7/16/2012,299.35,InPerson,1105
1837,7/16/2012,227.1,InPerson,1106
1838,7/16/2012,72.8,InPerson,1107
1839,7/16/2012,205.55,InPerson,1108
1840,7/16/2012,179.7,InPerson,1109
1841,7/16/2012,316,InPerson,454
1842,7/16/2012,17.7,Online,777
1843,7/16/2012,170.25,Online,728
1844,7/16/2012,2.49,Online,272
1845,7/16/2012,8.85,InPerson,933
1846,7/16/2012,303.95,InPerson,13
1847,7/16/2012,254.15,InPerson,366
1848,7/16/2012,38.85,Online,883
1849,7/17/2012,387.75,InPerson,1110
1850,7/17/2012,220.85,InPerson,1111
1851,7/17/2012,64.75,InPerson,1112
1852,7/17/2012,11.8,Online,36
1853,7/17/2012,20.65,Online,858
1854,7/17/2012,228.2,Online,616
1855,7/18/2012,679.5,InPerson,1113
1856,7/18/2012,394.3,InPerson,1114
1857,7/18/2012,19.95,InPerson,1115
1858,7/18/2012,59.85,InPerson,1116
1859,7/18/2012,59.8,InPerson,1117
1860,7/18/2012,289.4,Online,843
1861,7/18/2012,512.95,Online,781
1862,7/18/2012,599.3,InPerson,10
1863,7/18/2012,103.7,InPerson,381
1864,7/18/2012,209.4,Online,1105
1865,7/18/2012,229.35,InPerson,139
1866,7/18/2012,454.4,InPerson,108
1867,7/18/2012,140.6,InPerson,811
1868,7/18/2012,466.2,InPerson,1071
1869,7/18/2012,359.2,InPerson,873
1870,7/19/2012,116.55,InPerson,1118
1871,7/19/2012,77.7,Online,367
1872,7/19/2012,234.15,Online,314
1873,7/19/2012,354,Online,1111
1874,7/19/2012,188.65,InPerson,854
1875,7/19/2012,201.65,InPerson,474
1876,7/20/2012,240.5,InPerson,1119
1877,7/20/2012,139.75,InPerson,1120
1878,7/20/2012,109.15,InPerson,1121
1879,7/20/2012,207.5,InPerson,1122
1880,7/20/2012,171.5,Online,742
1881,7/20/2012,27.95,Online,389
1882,7/20/2012,26.55,Online,268
1883,7/20/2012,218.05,InPerson,970
1884,7/20/2012,270.4,Online,476
1885,7/20/2012,25.9,InPerson,873
1886,7/20/2012,284.45,InPerson,355
1887,7/21/2012,65.85,InPerson,1123
1888,7/21/2012,12.95,InPerson,1124
1889,7/21/2012,234.3,InPerson,1125
1890,7/21/2012,82.81,InPerson,1126
1891,7/21/2012,168.35,InPerson,1127
1892,7/21/2012,179.7,InPerson,1128
1893,7/21/2012,190.5,InPerson,1129
1894,7/21/2012,409.95,InPerson,1130
1895,7/21/2012,614.2,InPerson,1131
1896,7/21/2012,339.3,InPerson,1132
1897,7/21/2012,111.8,InPerson,1133
1898,7/21/2012,219.45,InPerson,1134
1899,7/21/2012,399.6,InPerson,1135
1900,7/21/2012,269.2,InPerson,1136
1901,7/21/2012,269.4,InPerson,1137
1902,7/21/2012,41.75,InPerson,1138
1903,7/21/2012,199.6,InPerson,1139
1904,7/21/2012,79.8,InPerson,859
1905,7/21/2012,39.9,Online,85
1906,7/21/2012,119.6,InPerson,581
1907,7/21/2012,44.85,Online,763
1908,7/21/2012,87.8,InPerson,621
1909,7/21/2012,12.95,InPerson,858
1910,7/21/2012,127.65,InPerson,360
1911,7/21/2012,144.2,Online,688
1912,7/21/2012,282.45,InPerson,886
1913,7/21/2012,219.2,InPerson,843
1914,7/21/2012,799.2,Online,1076
1915,7/21/2012,219.6,InPerson,387
1916,7/21/2012,159.6,Online,338
1917,7/22/2012,125.3,InPerson,1140
1918,7/22/2012,74.75,InPerson,1141
1919,7/22/2012,264.35,InPerson,1142
1920,7/22/2012,222.45,InPerson,1143
1921,7/22/2012,162.65,Online,815
1922,7/22/2012,149.7,Online,284
1923,7/22/2012,261.55,Online,1124
1924,7/22/2012,99.8,InPerson,80
1925,7/22/2012,139.75,Online,767
1926,7/22/2012,74.7,InPerson,85
1927,7/23/2012,407.15,InPerson,1144
1928,7/23/2012,231.55,InPerson,1145
1929,7/23/2012,249.6,InPerson,1146
1930,7/23/2012,179.25,InPerson,1147
1931,7/23/2012,1000,InPerson,1148
1932,7/23/2012,175.6,InPerson,1149
1933,7/23/2012,237.3,InPerson,1150
1934,7/23/2012,279.25,InPerson,1151
1935,7/23/2012,376.35,InPerson,1152
1936,7/23/2012,69.85,InPerson,1153
1937,7/23/2012,299.6,InPerson,1154
1938,7/23/2012,52.45,InPerson,1155
1939,7/23/2012,156.45,InPerson,1156
1940,7/23/2012,281.05,InPerson,1157
1941,7/23/2012,276.85,Online,263
1942,7/23/2012,77.7,InPerson,1148
1943,7/23/2012,124.75,InPerson,854
1944,7/23/2012,519,InPerson,885
1945,7/23/2012,213.3,Online,937
1946,7/24/2012,649.35,InPerson,1158
1947,7/24/2012,83.4,InPerson,1159
1948,7/24/2012,489.35,InPerson,1160
1949,7/24/2012,142.14,Online,10
1950,7/24/2012,83.4,InPerson,1048
1951,7/24/2012,44.85,InPerson,474
1952,7/24/2012,44.9,InPerson,806
1953,7/24/2012,10.95,InPerson,900
1954,7/24/2012,314.3,InPerson,8
1955,7/24/2012,529.05,Online,1066
1956,7/24/2012,302.45,Online,656
1957,7/25/2012,19.95,InPerson,1161
1958,7/25/2012,119.7,InPerson,1162
1959,7/25/2012,284.4,InPerson,1163
1960,7/25/2012,139.75,InPerson,1164
1961,7/25/2012,17.7,InPerson,1165
1962,7/25/2012,38.85,InPerson,1166
1963,7/25/2012,194.3,InPerson,1167
1964,7/25/2012,137.2,InPerson,1168
1965,7/25/2012,210.35,InPerson,1169
1966,7/25/2012,105.4,InPerson,1170
1967,7/25/2012,19.95,InPerson,1171
1968,7/25/2012,233.6,InPerson,1172
1969,7/25/2012,381.5,InPerson,1173
1970,7/25/2012,886.8,InPerson,1174
1971,7/25/2012,103.4,InPerson,17
1972,7/25/2012,86.45,Online,1166
1973,7/25/2012,297.3,InPerson,560
1974,7/25/2012,170.92,InPerson,1095
1975,7/25/2012,211.45,InPerson,454
1976,7/26/2012,206.25,InPerson,1175
1977,7/26/2012,122.4,InPerson,1176
1978,7/26/2012,119.7,InPerson,1177
1979,7/26/2012,12.95,InPerson,1178
1980,7/26/2012,221.4,InPerson,1179
1981,7/26/2012,179.7,InPerson,1180
1982,7/26/2012,278.25,InPerson,1181
1983,7/26/2012,264.4,InPerson,1182
1984,7/26/2012,128.8,InPerson,1183
1985,7/26/2012,93.8,InPerson,1184
1986,7/26/2012,264.25,InPerson,1185
1987,7/26/2012,264.75,InPerson,1186
1988,7/26/2012,179.55,Online,979
1989,7/26/2012,149.85,Online,1117
1990,7/26/2012,338.15,Online,7
1991,7/26/2012,199.45,MailOrder,586
1992,7/26/2012,349.65,Online,1148
1993,7/26/2012,208.35,InPerson,1035
1994,7/26/2012,19.95,InPerson,268
1995,7/26/2012,77.7,Online,569
1996,7/26/2012,124.45,InPerson,566
1997,7/26/2012,271.55,InPerson,1021
1998,7/26/2012,449.55,Online,321
1999,7/26/2012,221.55,Online,784
2000,7/27/2012,296.55,InPerson,1187
2001,7/27/2012,19.92,InPerson,1188
2002,7/27/2012,145.75,InPerson,1189
2003,7/27/2012,111.8,InPerson,793
2004,7/27/2012,253.1,InPerson,1168
2005,7/27/2012,39.9,InPerson,219
2006,7/27/2012,137.7,Online,108
2007,7/27/2012,159.4,InPerson,1111
2008,7/27/2012,17.7,Online,793
2009,7/27/2012,64.75,Online,1054
2010,7/27/2012,159.6,Online,1077
2011,7/27/2012,145.5,Online,991
2012,7/27/2012,19.95,InPerson,963
2013,7/27/2012,422,Online,139
2014,7/28/2012,344.55,InPerson,1190
2015,7/28/2012,59.85,InPerson,1191
2016,7/28/2012,529,InPerson,1192
2017,7/28/2012,174.35,InPerson,1193
2018,7/28/2012,664.15,InPerson,1194
2019,7/28/2012,79.8,InPerson,1195
2020,7/28/2012,5.9,InPerson,1196
2021,7/28/2012,315,InPerson,1197
2022,7/28/2012,17.7,InPerson,1198
2023,7/28/2012,139.5,InPerson,1199
2024,7/28/2012,11.8,InPerson,1200
2025,7/28/2012,251.55,InPerson,1201
2026,7/28/2012,99.75,InPerson,1202
2027,7/28/2012,298.35,InPerson,1203
2028,7/28/2012,39.9,InPerson,1204
2029,7/28/2012,89.85,InPerson,124
2030,7/28/2012,194.5,Online,1054
2031,7/28/2012,430.3,InPerson,593
2032,7/29/2012,362.45,InPerson,1205
2033,7/29/2012,20.65,InPerson,1206
2034,7/29/2012,144.6,InPerson,1207
2035,7/29/2012,537.15,InPerson,1208
2036,7/29/2012,337.4,InPerson,1209
2037,7/29/2012,139.65,InPerson,1210
2038,7/29/2012,179.55,InPerson,1211
2039,7/29/2012,92.75,InPerson,245
2040,7/29/2012,173.2,Online,798
2041,7/29/2012,19.9,InPerson,261
