Id,Quantity,SalesAmount,InvoiceId,ProductId
5049,3,149.85,2521,17
5050,6,77.7,2521,2
5051,4,79.8,2522,6
5052,7,20.65,2523,16
5053,8,103.6,2523,13
5054,1,29.95,2523,22
5055,4,39.8,2524,4
5056,6,77.7,2524,19
5057,1,19.95,2524,6
5058,1,9.95,2525,4
5059,4,51.8,2525,2
5060,6,119.7,2525,6
5061,8,103.6,2526,2
5062,2,25.9,2526,13
5063,9,629.55,2527,29
5064,9,629.55,2527,29
5065,3,59.85,2528,24
5066,5,64.75,2529,2
5067,6,89.7,2529,18
5068,7,174.65,2530,26
5069,6,17.7,2530,16
5070,7,489.65,2530,29
5071,5,124.75,2531,23
5072,9,251.55,2531,27
5073,6,119.7,2531,6
5074,1,19.95,2532,6
5075,4,11.8,2533,16
5076,5,349.75,2534,29
5077,8,159.6,2534,24
5078,4,51.8,2534,13
5079,8,223.6,2535,27
5080,4,79.8,2536,6
5081,8,239.6,2537,22
5082,1,32.95,2538,28
5083,8,399.6,2538,17
5084,9,179.55,2539,6
5085,7,139.65,2540,10
5086,1,27.95,2540,27
5087,5,149.75,2541,22
5088,3,8.85,2542,16
5089,5,124.75,2543,26
5090,4,199.8,2543,17
5091,9,449.55,2544,17
5092,4,279.8,2544,29
5093,5,109.75,2545,7
5094,9,224.55,2545,21
5095,8,199.6,2545,21
5096,7,153.65,2546,7
5097,1,14.95,2546,18
5098,4,51.8,2546,2
5099,6,179.7,2547,22
5100,6,59.7,2547,12
5101,8,103.6,2547,19
5102,8,159.6,2548,6
5103,6,77.7,2549,13
5104,5,64.75,2549,13
5105,25,25,2549,14
5106,1,19.95,2550,24
5107,5,64.75,2550,13
5108,2,59.9,2550,22
5109,4,11.8,2551,16
5110,4,111.8,2552,27
5111,3,149.85,2552,17
5112,8,223.6,2553,27
5113,2,25.9,2553,19
5114,7,139.65,2553,6
5115,1,49.95,2554,17
5116,9,449.55,2554,17
5117,6,119.7,2554,24
5118,5,139.75,2555,27
5119,4,279.8,2556,29
5120,4,79.8,2556,24
5121,7,90.65,2556,2
5122,3,149.85,2557,17
5123,5,12.45,2557,15
5124,4,199.8,2558,17
5125,6,149.7,2558,26
5126,3,59.85,2558,6
5127,5,149.75,2559,22
5128,3,44.85,2559,1
5129,2,29.9,2560,3
5130,9,134.55,2561,18
5131,1,49.95,2562,17
5132,9,179.55,2562,24
5133,6,167.7,2562,27
5134,4,59.8,2563,18
5135,5,99.75,2563,10
5136,6,149.7,2564,21
5137,2,39.9,2565,6
5138,5,14.75,2566,16
5139,5,99.75,2566,6
5140,9,179.55,2567,10
5141,5,249.75,2568,17
5142,9,179.55,2568,6
5143,9,26.55,2569,16
5144,4,199.8,2569,17
5145,6,149.7,2570,20
5146,6,77.7,2570,2
5147,7,20.65,2570,16
5148,3,59.85,2571,6
5149,5,64.75,2571,13
5150,8,119.6,2572,18
5151,1,27.95,2572,27
5152,5,139.75,2573,27
5153,8,103.6,2573,13
5154,3,149.85,2573,17
5155,3,38.85,2574,13
5156,1,27.95,2574,27
5157,9,116.55,2574,13
5158,9,26.55,2575,16
5159,6,179.7,2575,22
5160,8,159.6,2576,10
5161,3,38.85,2576,19
5162,2,25.9,2576,13
5163,1,19.95,2577,24
5164,5,99.75,2577,10
5165,7,139.65,2578,6
5166,4,59.8,2578,3
5167,8,399.6,2579,17
5168,6,299.7,2580,17
5169,5,99.75,2580,6
5170,4,199.8,2580,17
5171,9,116.55,2581,2
5172,3,3,2582,14
5173,3,38.85,2582,13
5174,7,90.65,2582,13
5175,2,29.9,2583,1
5176,1,9.95,2584,12
5177,7,90.65,2584,13
5178,6,131.7,2584,7
5179,9,449.55,2585,17
5180,9,197.55,2585,7
5181,3,38.85,2585,13
5182,9,449.55,2586,17
5183,8,103.6,2586,13
5184,6,77.7,2587,13
5185,9,449.55,2588,17
5186,4,59.8,2589,18
5187,7,7,2589,14
5188,9,134.55,2589,3
5189,7,349.65,2590,17
5190,1,29.95,2590,22
5191,4,51.8,2590,13
5192,4,59.8,2591,3
5193,2,39.9,2592,6
5194,4,51.8,2592,13
5195,5,64.75,2592,19
5196,7,20.65,2593,16
5197,3,74.85,2594,20
5198,5,64.75,2595,13
5199,4,119.8,2596,22
5200,7,90.65,2597,13
5201,2,39.9,2598,6
5202,5,64.75,2599,2
5203,1,14.95,2599,18
5204,8,39.6,2599,8
5205,1,49.95,2600,17
5206,3,59.85,2601,6
5207,2,99.9,2601,17
5208,9,26.55,2602,16
5209,9,134.55,2602,3
5210,9,179.55,2603,10
5211,2,55.9,2604,27
5212,6,89.7,2604,18
5213,2,43.9,2604,7
5214,9,134.55,2605,3
5215,3,38.85,2606,13
5216,3,38.85,2606,19
5217,9,179.55,2606,24
5218,8,119.6,2607,18
5219,2,25.9,2608,13
5220,5,149.75,2608,22
5221,3,59.85,2609,10
5222,5,109.75,2609,7
5223,6,179.7,2610,22
5224,7,20.65,2610,16
5225,8,119.6,2611,18
5226,7,209.65,2611,22
5227,5,349.75,2611,29
5228,5,74.75,2612,1
5229,9,26.55,2612,16
5230,9,449.55,2612,17
5231,5,349.75,2613,29
5232,8,239.6,2614,22
5233,3,209.85,2615,29
5234,4,51.8,2616,2
5235,1,19.95,2616,6
5236,7,349.65,2616,17
5237,6,179.7,2617,22
5238,6,77.7,2617,19
5239,5,99.75,2617,6
5240,7,349.65,2618,17
5241,3,74.85,2619,26
5242,3,59.85,2620,6
5243,1,12.95,2621,2
5244,9,116.55,2621,13
5245,1,27.95,2621,27
5246,2,5.9,2622,16
5247,4,79.8,2622,6
5248,2,39.9,2622,6
5249,5,249.75,2623,17
5250,4,59.8,2624,18
5251,7,139.65,2624,6
5252,2,49.9,2624,21
5253,6,77.7,2625,2
5254,3,149.85,2625,17
5255,7,489.65,2625,29
5256,2,99.9,2626,17
5257,2,59.9,2627,22
5258,1,2.95,2627,16
5259,8,223.6,2627,27
5260,7,90.65,2628,2
5261,7,349.65,2628,17
5262,6,131.7,2629,7
5263,8,23.6,2630,16
5264,4,51.8,2630,19
5265,4,51.8,2630,13
5266,7,7,2631,14
5267,6,77.7,2631,13
5268,2,25.9,2631,2
5269,3,44.85,2632,18
5270,3,59.85,2632,24
5271,6,179.7,2633,22
5272,2,39.9,2633,6
5273,7,139.65,2634,10
5274,6,119.7,2635,24
5275,3,59.85,2636,24
5276,2,39.9,2637,6
5277,5,164.75,2638,25
5278,9,179.55,2638,24
5279,7,90.65,2638,2
5280,4,39.8,2639,12
5281,3,38.85,2639,13
5282,8,159.6,2640,6
5283,8,23.6,2640,16
5284,8,79.6,2641,4
5285,1,49.95,2642,17
5286,6,119.7,2643,24
5287,9,116.55,2643,13
5288,5,99.75,2643,6
5289,3,149.85,2644,17
5290,6,119.7,2645,6
5291,3,3,2645,14
5292,9,449.55,2645,17
5293,6,119.7,2646,6
5294,4,39.8,2647,12
5295,3,44.85,2647,18
5296,9,116.55,2647,19
5297,9,629.55,2648,29
5298,8,103.6,2649,19
5299,7,349.65,2649,17
5300,4,111.8,2650,27
5301,2,49.9,2650,20
5302,6,77.7,2650,19
5303,5,164.75,2651,25
5304,1,24.95,2651,20
5305,3,59.85,2651,6
5306,8,559.6,2652,29
5307,3,149.85,2652,17
5308,5,14.75,2653,16
5309,4,51.8,2654,13
5310,6,119.7,2654,6
5311,2,25.9,2654,2
5312,6,77.7,2655,19
5313,3,8.85,2656,16
5314,8,23.6,2656,16
5315,4,11.8,2657,16
5316,8,119.6,2658,3
5317,8,159.6,2658,6
5318,9,179.55,2658,6
5319,3,65.85,2659,7
5320,5,124.75,2660,26
5321,2,29.9,2660,18
5322,5,49.75,2661,4
5323,4,59.8,2662,18
5324,2,55.9,2662,27
5325,1,19.95,2663,6
5326,5,74.75,2663,18
5327,6,14.94,2663,15
5328,6,119.7,2664,6
5329,6,77.7,2665,19
5330,3,38.85,2666,13
5331,5,139.75,2666,27
5332,6,17.7,2667,16
5333,7,90.65,2667,13
5334,7,139.65,2667,6
5335,1,49.95,2668,17
5336,5,249.75,2668,17
5337,9,629.55,2669,29
5338,6,17.7,2669,16
5339,1,19.95,2669,24
5340,4,59.8,2670,1
5341,1,24.95,2671,23
5342,4,199.8,2671,17
5343,5,64.75,2672,13
5344,4,279.8,2672,29
5345,8,223.6,2673,27
5346,1,12.95,2674,2
5347,9,224.55,2675,20
5348,5,249.75,2675,17
5349,5,99.75,2676,6
5350,5,64.75,2676,13
5351,2,99.9,2677,17
5352,2,99.9,2677,17
5353,6,89.7,2677,1
5354,8,19.92,2678,15
5355,1,12.95,2679,13
5356,6,6,2679,14
5357,7,104.65,2680,1
5358,1,12.95,2680,2
5359,4,59.8,2681,3
5360,3,44.85,2681,3
5361,1,21.95,2682,7
5362,1,2.95,2683,16
5363,5,14.75,2684,16
5364,5,99.75,2684,6
5365,1,49.95,2684,17
5366,5,139.75,2685,27
5367,9,179.55,2686,6
5368,5,139.75,2686,27
5369,2,39.9,2687,6
5370,8,399.6,2687,17
5371,8,103.6,2688,13
5372,6,197.7,2688,28
5373,6,59.7,2688,4
5374,1,2.49,2689,15
5375,9,116.55,2690,13
5376,2,25.9,2691,2
5377,25,25,2691,14
5378,9,116.55,2692,19
5379,4,79.8,2692,10
5380,2,39.9,2692,24
5381,9,179.55,2693,6
5382,4,51.8,2694,13
5383,2,39.9,2694,10
5384,2,29.9,2695,3
5385,1,12.95,2695,13
5386,9,116.55,2696,19
5387,3,38.85,2697,13
5388,2,39.9,2698,6
5389,9,179.55,2698,10
5390,1,19.95,2699,24
5391,2,55.9,2700,27
5392,9,179.55,2701,6
5393,7,104.65,2701,1
5394,4,51.8,2701,13
5395,3,149.85,2702,17
5396,4,119.8,2702,22
5397,9,134.55,2703,18
5398,7,209.65,2704,22
5399,4,79.8,2705,6
5400,3,89.85,2705,22
5401,9,197.55,2706,7
5402,8,79.6,2707,4
5403,8,119.6,2707,1
5404,1,29.95,2708,22
5405,4,79.8,2708,10
5406,7,104.65,2709,1
5407,2,99.9,2710,17
5408,8,399.6,2710,17
5409,9,179.55,2711,6
5410,250,250,2711,14
5411,3,209.85,2712,29
5412,2,25.9,2713,13
5413,3,44.85,2714,18
5414,3,38.85,2715,13
5415,1,12.95,2715,13
5416,9,89.55,2715,4
5417,9,251.55,2716,27
5418,1,49.95,2717,17
5419,6,119.7,2717,6
5420,9,116.55,2718,13
5421,6,77.7,2718,2
5422,8,159.6,2718,6
5423,8,119.6,2719,3
5424,3,44.85,2719,3
5425,1,19.95,2719,6
5426,6,119.7,2720,6
5427,1,24.95,2721,21
5428,1,19.95,2721,10
5429,5,14.75,2721,16
5430,6,167.7,2722,27
5431,4,119.8,2723,22
5432,6,299.7,2723,17
5433,3,8.85,2723,16
5434,1,2.95,2724,16
5435,7,90.65,2724,13
5436,9,134.55,2725,3
5437,4,11.8,2726,16
5438,9,179.55,2727,6
5439,1,29.95,2727,30
5440,4,119.8,2728,22
5441,5,249.75,2728,17
5442,2,39.9,2729,6
5443,9,251.55,2730,27
5444,3,38.85,2730,19
5445,9,449.55,2731,17
5446,1,24.95,2731,23
5447,7,230.65,2731,25
5448,3,38.85,2732,13
5449,9,179.55,2733,6
5450,1,12.95,2733,2
5451,5,99.75,2733,6
5452,8,103.6,2734,19
5453,8,175.6,2735,7
5454,1,12.95,2736,13
5455,6,89.7,2737,3
5456,9,179.55,2737,24
5457,3,59.85,2737,24
5458,8,60,2738,11
5459,8,399.6,2738,17
5460,5,109.75,2738,7
5461,4,11.8,2739,16
5462,3,29.85,2739,4
5463,8,23.6,2739,16
5464,7,139.65,2740,6
5465,9,179.55,2740,24
5466,6,131.7,2740,7
5467,5,74.75,2741,3
5468,4,39.8,2741,12
5469,4,111.8,2742,27
5470,7,20.65,2743,16
5471,6,59.7,2743,4
5472,8,23.6,2743,16
5473,4,79.8,2744,24
5474,3,8.85,2744,16
5475,7,104.65,2745,18
5476,4,79.8,2746,6
5477,1,19.95,2746,24
5478,1,9.95,2746,4
5479,8,159.6,2747,6
5480,9,26.55,2748,16
5481,5,14.75,2748,16
5482,4,39.8,2748,5
5483,1,19.95,2749,6
5484,6,77.7,2750,19
5485,1,12.95,2751,2
5486,7,20.65,2751,16
5487,4,51.8,2752,2
5488,3,59.85,2753,6
5489,9,116.55,2753,13
5490,6,131.7,2753,7
5491,6,77.7,2754,13
5492,5,64.75,2755,13
5493,6,6,2755,14
5494,2,5.9,2756,16
5495,4,59.8,2757,3
5496,6,119.7,2758,6
5497,3,59.85,2759,6
5498,9,269.55,2759,22
5499,6,6,2760,14
5500,9,179.55,2761,24
5501,2,59.9,2761,22
5502,9,116.55,2761,2
5503,5,99.75,2762,24
5504,3,44.85,2763,18
5505,1,2.95,2763,16
5506,8,239.6,2763,22
5507,4,199.8,2764,17
5508,5,99.75,2764,24
5509,3,59.85,2765,6
5510,7,139.65,2765,24
5511,2,25.9,2765,2
5512,6,119.7,2766,6
5513,2,39.9,2766,6
5514,6,167.7,2766,27
5515,1,12.95,2767,13
5516,9,629.55,2767,29
5517,2,49.9,2768,26
5518,3,38.85,2769,2
5519,3,59.85,2770,6
5520,5,124.75,2771,21
5521,4,119.8,2771,22
5522,8,159.6,2771,24
5523,4,79.8,2772,24
5524,5,64.75,2772,2
5525,9,179.55,2772,6
5526,1,12.95,2773,19
5527,9,179.55,2773,6
5528,7,139.65,2774,24
5529,1,49.95,2775,17
5530,1,19.95,2776,6
5531,8,103.6,2777,13
5532,4,51.8,2778,2
5533,8,159.6,2779,6
5534,6,299.7,2779,17
5535,3,38.85,2779,13
5536,4,131.8,2780,28
5537,7,174.65,2780,21
5538,6,17.7,2781,16
5539,9,269.55,2781,22
5540,4,111.8,2781,27
5541,4,79.8,2782,6
5542,250,250,2782,14
5543,2,29.9,2783,3
5544,7,104.65,2783,1
5545,2,59.9,2783,22
5546,7,139.65,2784,10
5547,7,489.65,2784,29
5548,8,103.6,2785,2
5549,8,159.6,2785,6
5550,6,59.7,2786,4
5551,6,17.7,2786,16
5552,9,179.55,2786,6
5553,2,29.9,2787,3
5554,2,2,2787,14
5555,3,59.85,2787,24
5556,6,299.7,2788,17
5557,3,38.85,2789,19
5558,1,21.95,2790,7
5559,2,29.9,2790,18
5560,9,251.55,2791,27
5561,5,99.75,2791,6
5562,8,119.6,2792,1
5563,5,164.75,2792,28
5564,7,489.65,2792,29
5565,9,116.55,2793,13
5566,5,99.75,2793,6
5567,4,79.8,2794,24
5568,7,20.65,2794,16
5569,6,119.7,2795,6
5570,7,139.65,2796,6
5571,5,14.75,2797,16
5572,2,59.9,2797,22
5573,4,39.8,2798,4
5574,4,59.8,2798,18
5575,5,109.75,2799,7
5576,4,79.8,2799,6
5577,9,179.55,2800,10
5578,8,399.6,2800,17
5579,2,39.9,2801,6
5580,4,79.8,2802,10
5581,8,239.6,2803,22
5582,6,179.7,2804,22
5583,1,12.95,2805,13
5584,5,99.75,2806,6
5585,5,99.75,2806,6
5586,9,116.55,2806,19
5587,7,90.65,2807,13
5588,7,90.65,2808,13
5589,7,20.65,2809,16
5590,7,139.65,2809,24
5591,8,23.6,2810,16
5592,6,89.7,2810,18
5593,2,29.9,2811,3
5594,4,51.8,2812,2
5595,6,149.7,2813,21
5596,4,111.8,2813,27
5597,4,51.8,2814,13
5598,1,19.95,2815,6
5599,9,134.55,2815,3
5600,5,139.75,2815,27
5601,3,8.85,2816,16
5602,3,44.85,2817,18
5603,3,209.85,2817,29
5604,5,74.75,2817,18
5605,1,2.95,2818,16
5606,6,77.7,2818,19
5607,3,8.85,2818,16
5608,5,64.75,2819,19
5609,5,64.75,2819,2
5610,4,51.8,2819,13
5611,3,59.85,2820,10
5612,3,149.85,2820,17
5613,8,223.6,2821,27
5614,7,195.65,2821,27
5615,7,139.65,2822,24
5616,3,44.85,2822,18
5617,7,90.65,2822,13
5618,5,99.75,2823,6
5619,9,179.55,2824,6
5620,5,49.75,2824,4
5621,3,8.85,2824,16
5622,2,99.9,2825,17
5623,4,51.8,2826,13
5624,1,9.95,2827,4
5625,8,23.6,2827,16
5626,2,25.9,2827,13
5627,4,79.8,2828,6
5628,5,99.75,2829,6
5629,9,224.55,2829,26
5630,2,99.9,2830,17
5631,5,74.75,2830,1
5632,4,59.8,2831,18
5633,2,139.9,2832,29
5634,9,26.55,2832,16
5635,2,49.9,2833,26
5636,9,179.55,2833,6
5637,6,89.7,2833,18
5638,6,119.7,2834,6
5639,2,43.9,2835,7
5640,9,197.55,2835,7
5641,3,8.85,2836,16
5642,5,64.75,2836,19
5643,6,179.7,2837,30
5644,2,29.9,2837,3
5645,9,116.55,2837,13
5646,7,104.65,2838,3
5647,3,98.85,2838,28
5648,8,263.6,2838,28
5649,4,199.8,2839,17
5650,7,104.65,2839,3
5651,7,195.65,2839,27
5652,8,103.6,2840,13
5653,3,8.85,2840,16
5654,6,119.7,2841,24
5655,4,119.8,2841,22
5656,1,19.95,2841,6
5657,9,629.55,2842,29
5658,1,19.95,2842,24
5659,2,39.9,2842,6
5660,6,131.7,2843,7
5661,2,25.9,2843,13
5662,7,90.65,2844,13
5663,7,230.65,2844,28
5664,5,149.75,2844,22
5665,3,59.85,2845,6
5666,7,195.65,2845,27
5667,3,59.85,2845,6
5668,8,103.6,2846,2
5669,2,59.9,2846,22
5670,7,139.65,2847,6
5671,7,139.65,2847,24
5672,1,19.95,2847,6
5673,1,19.95,2848,6
5674,6,119.7,2848,6
5675,1,27.95,2849,27
5676,1,21.95,2849,7
5677,5,349.75,2850,29
5678,4,51.8,2850,19
5679,5,64.75,2850,13
5680,9,116.55,2851,2
5681,8,159.6,2851,6
5682,4,79.8,2852,10
5683,3,83.85,2852,27
5684,4,79.8,2853,6
5685,4,51.8,2853,2
5686,7,90.65,2854,13
5687,6,119.7,2854,6
5688,9,179.55,2855,10
5689,8,199.6,2856,21
5690,7,104.65,2857,3
5691,4,199.8,2858,17
5692,1,19.95,2858,6
5693,3,8.85,2858,16
5694,1,14.95,2859,18
5695,8,103.6,2859,2
5696,3,59.85,2859,6
5697,1,2.95,2860,16
5698,3,59.85,2861,24
5699,3,44.85,2862,3
5700,8,103.6,2862,2
5701,2,5.9,2863,16
5702,3,38.85,2864,13
5703,3,29.85,2864,12
5704,9,22.41,2865,15
5705,7,17.43,2865,15
5706,8,23.6,2866,16
5707,4,59.8,2866,3
5708,9,179.55,2866,10
5709,3,89.85,2867,22
5710,5,64.75,2868,2
5711,8,119.6,2869,1
5712,2,5.9,2869,16
5713,2,99.9,2869,17
5714,8,199.6,2870,20
5715,3,59.85,2870,10
5716,9,116.55,2871,13
5717,7,153.65,2871,7
5718,8,103.6,2871,13
5719,6,167.7,2872,27
5720,6,119.7,2872,24
5721,7,349.65,2872,17
5722,2,25.9,2873,13
5723,5,249.75,2873,17
5724,4,51.8,2874,2
5725,9,197.55,2875,7
5726,4,51.8,2876,2
5727,1,14.95,2877,18
5728,2,29.9,2878,18
5729,2,5.9,2879,16
5730,7,90.65,2880,19
5731,8,199.6,2881,26
5732,7,209.65,2881,22
5733,1,12.95,2882,13
5734,2,25.9,2883,13
5735,1,19.95,2884,24
5736,5,99.75,2884,6
5737,7,139.65,2884,6
5738,1,14.95,2885,18
5739,9,116.55,2885,13
5740,6,119.7,2885,6
5741,2,9.9,2886,8
5742,7,139.65,2886,6
5743,2,49.9,2887,26
5744,6,119.7,2887,6
5745,1,12.95,2887,13
5746,1,14.95,2888,18
5747,6,179.7,2888,22
5748,2,39.9,2889,6
5749,7,195.65,2890,27
5750,7,52.5,2890,11
5751,1,19.95,2891,24
5752,8,159.6,2891,6
5753,1,2.95,2891,16
5754,8,23.6,2892,16
5755,8,159.6,2892,6
5756,7,52.5,2893,11
5757,7,153.65,2893,7
5758,7,104.65,2894,18
5759,9,116.55,2894,19
5760,7,209.65,2894,22
5761,4,4,2895,14
5762,4,79.8,2895,6
5763,7,90.65,2895,13
5764,1,4.95,2896,8
5765,1,19.95,2897,6
5766,2,25.9,2897,13
5767,8,103.6,2898,13
5768,5,124.75,2898,21
5769,8,239.6,2898,22
5770,5,99.75,2899,6
5771,9,116.55,2899,13
5772,5,109.75,2899,7
5773,5,139.75,2900,27
5774,3,38.85,2900,2
5775,8,103.6,2901,13
5776,4,79.8,2902,6
5777,3,38.85,2902,13
5778,7,139.65,2902,6
5779,4,51.8,2903,13
5780,7,209.65,2903,22
5781,6,149.7,2903,26
5782,3,38.85,2904,13
5783,8,103.6,2905,13
5784,1,12.95,2906,2
5785,5,64.75,2906,13
5786,8,239.6,2906,30
5787,1,29.95,2907,22
5788,9,116.55,2908,13
5789,4,79.8,2908,6
5790,4,79.8,2908,6
5791,3,44.85,2909,18
5792,5,64.75,2909,13
5793,5,64.75,2910,2
5794,5,64.75,2910,2
5795,9,224.55,2911,23
5796,4,51.8,2911,13
5797,5,124.75,2912,26
5798,4,111.8,2913,27
5799,2,2,2914,14
5800,6,59.7,2915,5
5801,4,79.8,2916,24
5802,2,99.9,2917,17
5803,3,8.85,2918,16
5804,1,21.95,2918,7
5805,9,26.55,2918,16
5806,9,224.55,2919,23
5807,6,419.7,2920,29
5808,2,49.9,2921,21
5809,3,89.85,2921,22
5810,5,249.75,2921,17
5811,1,2.95,2922,16
5812,4,119.8,2922,22
5813,8,119.6,2923,3
5814,9,116.55,2924,13
5815,4,79.8,2924,6
5816,5,49.75,2925,4
5817,7,489.65,2926,29
5818,1,19.95,2926,24
5819,8,23.6,2927,16
5820,6,299.7,2928,17
5821,4,119.8,2929,22
5822,9,89.55,2930,4
5823,7,104.65,2930,3
5824,5,24.75,2931,8
5825,1,12.95,2932,19
5826,5,74.75,2933,1
5827,7,139.65,2933,6
5828,1,24.95,2934,26
5829,100,100,2934,14
5830,100,100,2934,14
5831,5,14.75,2935,16
5832,8,159.6,2936,6
5833,2,29.9,2936,1
5834,6,59.7,2937,4
5835,3,59.85,2937,6
5836,3,59.85,2938,10
5837,9,224.55,2938,21
5838,6,77.7,2938,13
5839,3,44.85,2939,3
5840,1,14.95,2939,3
5841,8,23.6,2939,16
5842,7,104.65,2940,18
5843,3,59.85,2940,6
5844,8,399.6,2940,17
5845,3,59.85,2941,6
5846,8,223.6,2941,27
5847,9,179.55,2942,10
5848,7,90.65,2942,13
5849,8,159.6,2943,6
5850,3,38.85,2943,13
5851,3,38.85,2944,13
5852,6,77.7,2944,13
5853,1,29.95,2945,22
5854,1,12.95,2945,13
5855,7,20.65,2945,16
5856,9,179.55,2946,6
5857,5,64.75,2946,2
5858,7,139.65,2947,6
5859,4,59.8,2948,18
5860,2,39.9,2949,6
5861,9,179.55,2949,6
5862,8,103.6,2950,19
5863,6,131.7,2950,7
5864,4,87.8,2950,7
5865,1,12.95,2951,13
5866,2,5.9,2952,16
5867,2,59.9,2952,22
5868,5,99.75,2953,6
5869,7,139.65,2954,24
5870,8,103.6,2954,13
5871,9,449.55,2954,17
5872,5,99.75,2955,6
5873,6,179.7,2955,22
5874,7,104.65,2955,1
5875,1,12.95,2956,19
5876,8,159.6,2956,6
5877,7,139.65,2956,6
5878,2,39.9,2957,6
5879,5,109.75,2957,7
5880,7,139.65,2957,6
5881,6,179.7,2958,22
5882,6,119.7,2959,6
5883,5,149.75,2960,22
5884,8,119.6,2961,18
5885,6,119.7,2961,6
5886,3,59.85,2962,6
5887,6,149.7,2963,20
5888,1,27.95,2963,27
5889,2,59.9,2964,22
5890,3,59.85,2964,6
5891,1,9.95,2965,12
5892,6,17.7,2965,16
5893,6,77.7,2966,13
5894,3,83.85,2966,27
5895,250,250,2966,14
5896,6,77.7,2967,13
5897,1,19.95,2967,10
5898,4,79.8,2967,6
5899,8,159.6,2968,6
5900,8,19.92,2969,15
5901,1,19.95,2969,6
5902,8,103.6,2969,13
5903,8,223.6,2970,27
5904,2,29.9,2970,18
5905,2,39.9,2970,6
5906,2,25.9,2971,19
5907,1,19.95,2972,24
5908,9,134.55,2973,3
5909,3,74.85,2973,26
5910,3,209.85,2973,29
5911,9,179.55,2974,10
5912,4,59.8,2974,3
5913,7,69.65,2974,4
5914,8,175.6,2975,7
5915,9,44.55,2975,8
5916,4,79.8,2976,6
5917,2,19.9,2977,4
5918,2,5.9,2977,16
5919,1,2.49,2977,15
5920,9,179.55,2978,10
5921,1,21.95,2978,7
5922,8,79.6,2978,4
5923,3,38.85,2979,19
5924,9,449.55,2979,17
5925,3,59.85,2979,6
5926,9,251.55,2980,27
5927,4,79.8,2980,6
5928,1,29.95,2981,22
5929,4,79.8,2981,6
5930,6,299.7,2981,17
5931,3,38.85,2982,2
5932,2,59.9,2982,30
5933,5,249.75,2983,17
5934,2,55.9,2983,27
5935,4,51.8,2983,13
5936,8,159.6,2984,24
5937,2,59.9,2984,22
5938,3,8.85,2985,16
5939,1,12.95,2985,19
5940,1,12.95,2985,13
5941,8,103.6,2986,13
5942,1,49.95,2986,17
5943,6,179.7,2987,22
5944,8,103.6,2987,19
5945,6,119.7,2987,6
5946,8,159.6,2988,24
5947,3,44.85,2988,18
5948,6,119.7,2989,6
5949,8,79.6,2989,4
5950,4,87.8,2989,7
5951,8,159.6,2990,24
5952,9,26.55,2991,16
5953,8,119.6,2992,3
5954,9,116.55,2992,13
5955,9,89.55,2993,4
5956,9,179.55,2993,6
5957,8,103.6,2993,2
5958,7,20.65,2994,16
5959,7,349.65,2995,17
5960,8,159.6,2995,6
5961,2,59.9,2996,22
5962,4,111.8,2996,27
5963,3,59.85,2996,6
5964,9,44.55,2997,8
5965,3,38.85,2998,2
5966,6,89.7,2999,18
5967,6,197.7,2999,25
5968,3,59.85,3000,6
5969,7,104.65,3000,3
5970,9,26.55,3001,16
5971,1,19.95,3002,6
5972,1,2.49,3002,15
5973,7,104.65,3002,3
5974,2,55.9,3003,27
5975,2,139.9,3003,29
5976,8,399.6,3004,17
5977,9,134.55,3004,18
5978,6,167.7,3004,27
5979,3,38.85,3005,19
5980,2,59.9,3005,22
5981,9,179.55,3005,24
5982,3,29.85,3006,4
5983,2,29.9,3006,1
5984,3,83.85,3007,27
5985,5,64.75,3008,2
5986,3,59.85,3008,6
5987,1,24.95,3009,21
5988,4,39.8,3009,12
5989,1,12.95,3010,2
5990,7,139.65,3010,24
5991,4,111.8,3011,27
5992,1,49.95,3011,17
5993,6,179.7,3012,22
5994,1,49.95,3013,17
5995,4,79.8,3013,6
5996,2,39.9,3013,10
5997,2,59.9,3014,22
5998,1,19.95,3014,6
5999,6,179.7,3015,22
6000,6,119.7,3016,6
6001,3,74.85,3017,26
6002,9,629.55,3018,29
6003,8,159.6,3019,24
6004,1,19.95,3019,24
6005,3,44.85,3020,3
6006,9,26.55,3021,16
6007,3,29.85,3022,4
6008,1,14.95,3022,18
6009,8,159.6,3022,6
6010,9,179.55,3023,6
6011,4,119.8,3024,22
6012,9,179.55,3024,6
6013,5,49.75,3025,12
6014,5,64.75,3026,2
6015,8,8,3026,14
6016,5,99.75,3026,6
6017,6,119.7,3027,24
6018,4,79.8,3027,6
6019,3,65.85,3028,7
6020,6,89.7,3028,18
6021,2,5.9,3029,16
6022,9,67.5,3029,11
6023,3,89.85,3030,22
6024,5,99.75,3030,6
6025,5,14.75,3030,16
6026,1,29.95,3031,22
6027,6,419.7,3031,29
6028,9,89.55,3032,12
6029,1,27.95,3032,27
6030,3,59.85,3032,6
6031,6,17.7,3033,16
6032,6,89.7,3033,18
6033,100,100,3034,14
6034,1,27.95,3035,27
6035,6,299.7,3035,17
6036,4,99.8,3036,26
6037,8,159.6,3037,6
6038,8,119.6,3038,3
6039,2,59.9,3039,22
6040,3,38.85,3040,13
6041,4,79.8,3040,6
6042,1,14.95,3041,3
6043,6,119.7,3041,6
6044,9,224.55,3041,20
6045,2,25.9,3042,13
6046,7,153.65,3042,7
6047,8,159.6,3042,24
6048,5,74.75,3043,18
